regulator	target	beta.sign.sum	prior	ens_tf	ens_target
GCM1	TWIST1	210.94935676414602	1	ENSG00000173039	ENSG00000184371
GCM1	CTCFL	821.77174148860706	1	ENSG00000173039	ENSG00000169248
GCM1	IRF3	1378.7202525504199	1	ENSG00000173039	ENSG00000105246
GCM1	SH3BGRL	120.706314309611	1	ENSG00000173039	ENSG00000182197
GCM1	ADAM19	727.35913646817994	1	ENSG00000173039	ENSG00000099860
GCM1	ABCG8	384.54689229332604	1	ENSG00000173039	ENSG00000216490
GCM1	ADM	817.4548358404719	1	ENSG00000173039	ENSG00000134470
GCM1	C4orf33	292.59092738496003	1	ENSG00000173039	ENSG00000134352
GCM1	GUCY1A2	709.46860837241195	1	ENSG00000173039	ENSG00000172183
GCM1	KLF10	613.967770341868	1	ENSG00000173039	ENSG00000078081
GCM1	NCF1	442.66099517844003	1	ENSG00000173039	ENSG00000171236
GCM1	CCR5	269.48430564273798	1	ENSG00000173039	ENSG00000185022
GCM1	KRT15	91.451247335044599	1	ENSG00000173039	ENSG00000163644
GCM1	NR2F1	102.335081796106	1	ENSG00000173039	ENSG00000107551
GCM1	CIDEA	1174.9116058900099	1	ENSG00000173039	ENSG00000090104
GCM1	PENK	657.39352910120499	1	ENSG00000173039	ENSG00000124145
GCM1	SERPINA3	86.677640829494919	1	ENSG00000173039	ENSG00000204267
GCM1	S100A6	382.05351368742896	1	ENSG00000173039	ENSG00000127666
GCM1	MAFB	988.88475930284392	1	ENSG00000173039	ENSG00000118503
GCM1	HLA-E	405.74421647615196	1	ENSG00000173039	ENSG00000145901
GCM1	MT1H	837.92945964170599	1	ENSG00000173039	ENSG00000056558
GCM1	HMGN1	162.24298765876998	1	ENSG00000173039	ENSG00000135148
THAP12	ENO2	-509.971111070973	1	ENSG00000001167	ENSG00000139618
LEF1	PRDM1	26.617075415009104	1	ENSG00000006194	ENSG00000143171
LEF1	PRKACA	13.678221462766302	1	ENSG00000006194	ENSG00000117595
LEF1	LYZ	35.989745608600501	1	ENSG00000006194	ENSG00000143365
LEF1	PABPC4	22.083985239106603	1	ENSG00000006194	ENSG00000012504
LEF1	ABCC6	51.554271750197898	1	ENSG00000006194	ENSG00000144852
LEF1	ESR1	34.683703672443798	1	ENSG00000006194	ENSG00000101076
LEF1	IL11	17.370874698496301	1	ENSG00000006194	ENSG00000278570
LEF1	FKBP5	18.4902366415063	1	ENSG00000006194	ENSG00000175745
LEF1	SCD	22.181065450387003	1	ENSG00000006194	ENSG00000185551
LEF1	EIF3L	18.677967297111	1	ENSG00000006194	ENSG00000140009
LEF1	PDGFB	14.173971864741199	1	ENSG00000006194	ENSG00000196482
LEF1	LGMN	21.004445275518901	1	ENSG00000006194	ENSG00000082175
LEF1	HIF1A	7.1225220215378888	1	ENSG00000006194	ENSG00000169083
LEF1	PSME2	8.1776258585113997	1	ENSG00000006194	ENSG00000136931
LEF1	TNFSF13B	28.964359439019699	1	ENSG00000006194	ENSG00000187758
LEF1	EHD4	69.320982276532604	1	ENSG00000006194	ENSG00000081051
LEF1	RIPK2	16.577492732392599	1	ENSG00000006194	ENSG00000135744
LEF1	PLA2G4C	9.1959406132717589	1	ENSG00000006194	ENSG00000154188
LEF1	PTGDS	22.2006073317967	1	ENSG00000006194	ENSG00000129744
LEF1	FGF8	106.45624480692699	1	ENSG00000006194	ENSG00000018625
LEF1	SLC11A2	30.4283124013369	1	ENSG00000006194	ENSG00000176697
LEF1	MVK	6.3752062221321104	1	ENSG00000006194	ENSG00000182492
LEF1	VDR	76.394030479934401	1	ENSG00000006194	ENSG00000125378
LEF1	E2F3	48.713297928033107	1	ENSG00000006194	ENSG00000123838
LEF1	ELF1	16.651031671959696	1	ENSG00000006194	ENSG00000165376
LEF1	SOCS2	7.6073292925340592	1	ENSG00000006194	ENSG00000164692
LEF1	CD80	25.749149680009104	1	ENSG00000006194	ENSG00000117322
LEF1	PIK3CA	57.150231203937899	1	ENSG00000006194	ENSG00000060566
LEF1	OPTN	23.986514118474805	1	ENSG00000006194	ENSG00000124092
LEF1	APOBEC2	5.1797677219273499	1	ENSG00000006194	ENSG00000137869
LEF1	PAX8	25.880816284711297	1	ENSG00000006194	ENSG00000211448
LEF1	IFI6	27.965680333239398	1	ENSG00000006194	ENSG00000146648
LEF1	ART1	16.931972193537	1	ENSG00000006194	ENSG00000197594
LEF1	G6PC	15.960404057116699	1	ENSG00000006194	ENSG00000170231
LEF1	CHI3L1	10.098053765435301	1	ENSG00000006194	ENSG00000107831
LEF1	PIM1	119.266838977663	1	ENSG00000006194	ENSG00000169562
LEF1	IFI44L	22.021082420939102	1	ENSG00000006194	ENSG00000183454
LEF1	DUSP5	10.4596592083298	1	ENSG00000006194	ENSG00000152402
LEF1	HERC6	10.5956075323439	1	ENSG00000006194	ENSG00000213931
LEF1	SOD1	10.173942090845301	1	ENSG00000006194	ENSG00000163600
LEF1	NFKBIE	2.9217319433153905	1	ENSG00000006194	ENSG00000111537
LEF1	EPHA1	3.71602879331892	1	ENSG00000006194	ENSG00000095752
LEF1	LCN2	24.191397569563797	1	ENSG00000006194	ENSG00000169194
LEF1	IFIT5	9.1443610511010807	1	ENSG00000006194	ENSG00000080709
LEF1	MCOLN2	56.779432311597901	1	ENSG00000006194	ENSG00000171346
LEF1	SLC16A1	9.8947273327659495	1	ENSG00000006194	ENSG00000129988
LEF1	NR2F6	96.161995396000094	1	ENSG00000006194	ENSG00000012223
LEF1	LSS	3.20353111652412	1	ENSG00000006194	ENSG00000181541
LEF1	CXCL5	8.7154386484815802	1	ENSG00000006194	ENSG00000187193
LEF1	DTX3L	27.882014201718501	1	ENSG00000006194	ENSG00000198788
LEF1	DEFB1	14.965094568204099	1	ENSG00000006194	ENSG00000089250
LEF1	NFIL3	31.827054478617001	1	ENSG00000006194	ENSG00000164128
LEF1	SLFN5	11.2476008211672	1	ENSG00000006194	ENSG00000112038
LEF1	TAP1	58.17325227028001	1	ENSG00000006194	ENSG00000181195
LEF1	LGALS9	20.964002927085701	1	ENSG00000006194	ENSG00000008438
LEF1	CXCL11	61.249537053291903	1	ENSG00000006194	ENSG00000162896
LEF1	MYD88	54.240680123808204	1	ENSG00000006194	ENSG00000124212
LEF1	HPSE	18.875926890455698	1	ENSG00000006194	ENSG00000087494
LEF1	EXT1	35.272818840108002	1	ENSG00000006194	ENSG00000174175
LEF1	BGN	149.19515287966101	1	ENSG00000006194	ENSG00000196136
LEF1	TNFAIP2	17.4985151740993	1	ENSG00000006194	ENSG00000106688
LEF1	PPARA	52.999283985801895	1	ENSG00000006194	ENSG00000166118
LEF1	FUT4	20.156721107812299	1	ENSG00000006194	ENSG00000135111
LEF1	PTPN1	24.969235913340302	1	ENSG00000006194	ENSG00000164362
LEF1	MT1F	5.1127942670932001	1	ENSG00000006194	ENSG00000239732
LEF1	COX7A2P1	10.416933594186199	1	ENSG00000006194	ENSG00000007001
LEF1	CCL4	13.586102436383801	1	ENSG00000006194	ENSG00000184937
LEF1	CCL15	32.486700164847996	1	ENSG00000006194	ENSG00000158125
ZNF740	TRIM21	-155.412248081429	1	ENSG00000167182	ENSG00000117560
ZNF740	PPARA	-359.60583587181799	1	ENSG00000167182	ENSG00000166118
JDP2	ACACA	-396.49297846154099	1	ENSG00000128573	ENSG00000178175
TP53	P2RX7	367.28603808559404	1	ENSG00000112182	ENSG00000126368
SMAD4	RORA	122.14976045534901	1	ENSG00000178951	ENSG00000126456
SMAD4	CXCL2	555.261316077831	1	ENSG00000178951	ENSG00000077150
SMAD4	BDKRB1	584.94189906362601	1	ENSG00000178951	ENSG00000123358
SMAD4	EBI3	117.34752925292801	1	ENSG00000178951	ENSG00000242110
SMAD4	PRKD2	353.82659077646696	1	ENSG00000178951	ENSG00000104899
SMAD4	TRIM14	411.31281138378199	1	ENSG00000178951	ENSG00000101246
SMAD4	LIPA	-120.23169617473101	1	ENSG00000178951	ENSG00000145246
SMAD4	IL23A	-483.02154992743795	1	ENSG00000178951	ENSG00000095585
SMAD4	F3	-266.75019034559398	1	ENSG00000178951	ENSG00000026508
SMAD4	IRF1	1065.5338925209301	1	ENSG00000178951	ENSG00000168209
SMAD4	GAD1	250.03688567144403	1	ENSG00000178951	ENSG00000111674
SMAD4	RSAD2	395.76978784827105	1	ENSG00000178951	ENSG00000167996
SMAD4	WARS	392.32103823223395	1	ENSG00000178951	ENSG00000234745
SMAD4	BCL2A1	313.12551647432002	1	ENSG00000178951	ENSG00000204525
SMAD4	REL	1113.4668200915899	1	ENSG00000178951	ENSG00000110492
SMAD4	PPM1K	972.976715829093	1	ENSG00000178951	ENSG00000198417
SMAD4	GJB1	1051.00744776396	1	ENSG00000178951	ENSG00000137193
SMAD4	ESRRA	-220.68754227532003	1	ENSG00000178951	ENSG00000187514
SMAD4	KRT5	414.03111069156603	1	ENSG00000178951	ENSG00000184602
SMAD4	MBP	-333.29521723474096	1	ENSG00000178951	ENSG00000145365
SMAD4	MT1M	349.28831865859399	1	ENSG00000178951	ENSG00000127191
BARHL2	AQP9	78.387388758543295	1	ENSG00000181690	ENSG00000274286
BARHL2	CD83	426.45188906286302	1	ENSG00000181690	ENSG00000125730
BARHL2	BST2	81.199369628640397	1	ENSG00000181690	ENSG00000141736
BARHL2	CYP7B1	18.4333335800359	1	ENSG00000181690	ENSG00000107317
TBX19	THRB	2521.9945957064601	1	ENSG00000007372	ENSG00000136244
TBX19	PPM1K	310.68301823865397	1	ENSG00000007372	ENSG00000198417
RORC	SERPINB1	2165.4011564676398	1	ENSG00000109320	ENSG00000271503
RORC	GCLM	423.08068546492501	1	ENSG00000109320	ENSG00000105499
RORC	BDKRB1	981.10901091166897	1	ENSG00000109320	ENSG00000123358
RORC	XIAP	981.73144223365102	1	ENSG00000109320	ENSG00000166016
RORC	AQP9	892.49201636333009	1	ENSG00000109320	ENSG00000274286
RORC	CDK6	446.13669071542398	1	ENSG00000109320	ENSG00000152766
RORC	LIPA	-137.97332471600402	1	ENSG00000109320	ENSG00000145246
RORC	CPT1A	2200.6047038373699	1	ENSG00000109320	ENSG00000140379
RORC	IL23A	-308.50999689532603	1	ENSG00000109320	ENSG00000095585
RORC	OAS2	633.25795614065805	1	ENSG00000109320	ENSG00000125845
RORC	BTN3A3	246.00765488775298	1	ENSG00000109320	ENSG00000111801
RORC	SOD2	537.23882606241204	1	ENSG00000109320	ENSG00000182326
RORC	FNDC4	1834.0544046972898	1	ENSG00000109320	ENSG00000102962
RORC	TNFSF10	139.901493767483	1	ENSG00000109320	ENSG00000107175
RORC	PTGIS	128.532285786698	1	ENSG00000109320	ENSG00000163735
RORC	IRF3	1537.38680209008	1	ENSG00000109320	ENSG00000105246
RORC	MYC	829.36164815725795	1	ENSG00000109320	ENSG00000164949
RORC	CYP19A1	312.45443393474602	1	ENSG00000109320	ENSG00000176884
RORC	PMM2	433.10123074551103	1	ENSG00000109320	ENSG00000204642
RORC	ADM	1021.3526489764698	1	ENSG00000109320	ENSG00000134470
RORC	MMP3	1331.6968819067301	1	ENSG00000109320	ENSG00000115008
RORC	CCL28	1710.04583431172	1	ENSG00000109320	ENSG00000122641
RORC	ANKRD22	352.05388316556002	1	ENSG00000109320	ENSG00000164626
RORC	KLF10	1141.7833839790198	1	ENSG00000109320	ENSG00000078081
RORC	CASP7	282.607767299324	1	ENSG00000109320	ENSG00000163545
RORC	CIDEA	788.45928309191197	1	ENSG00000109320	ENSG00000090104
RORC	IFNL1	567.07549681543094	1	ENSG00000109320	ENSG00000197249
RORC	SERPINA1	31.6115934726372	1	ENSG00000109320	ENSG00000092295
RORC	SREBF2	910.75060172603605	1	ENSG00000109320	ENSG00000041982
RORC	RORB	902.42857067994396	1	ENSG00000109320	ENSG00000185215
RORC	TAP2	1344.45663973759	1	ENSG00000109320	ENSG00000186827
CREB3L4	LEPR	-877.40608874111797	1	ENSG00000118707	ENSG00000126353
CREB3L4	PLK3	113.784410496409	1	ENSG00000118707	ENSG00000168297
NR1I2	SPI1	-57.365172453584201	1	ENSG00000150907	ENSG00000166888
NR1I2	HNF4G	-47.687414160028403	1	ENSG00000150907	ENSG00000167207
CREB5	CCL20	69.403788483574004	1	ENSG00000120068	ENSG00000172724
HMBOX1	MCL1	-181.54879402547297	1	ENSG00000129173	ENSG00000163565
NR6A1	ALDH1A1	117.89247113819999	1	ENSG00000173917	ENSG00000181019
ARID5B	FAM134B	-590.83910683688794	1	ENSG00000165588	ENSG00000186442
FOXO1	USP18	334.01363035615799	1	ENSG00000080298	ENSG00000145604
THRB	DPYD	831.33936901653112	1	ENSG00000161940	ENSG00000115353
VENTX	RAG1	557.23432247727897	1	ENSG00000162367	ENSG00000135114
FLI1	ABCB4	263.98037815568199	1	ENSG00000153234	ENSG00000114013
FLI1	TNFRSF1B	-388.67463117294199	1	ENSG00000153234	ENSG00000171105
FLI1	BCL3	79.369831867641707	1	ENSG00000153234	ENSG00000168310
FLI1	AMPH	271.60510061430597	1	ENSG00000153234	ENSG00000109320
FLI1	XIAP	763.59650225481005	1	ENSG00000153234	ENSG00000166016
FLI1	SLC1A1	343.53033389504401	1	ENSG00000153234	ENSG00000103569
FLI1	MS4A4A	540.77814914822397	1	ENSG00000153234	ENSG00000171791
FLI1	CPT1A	1038.4156158702199	1	ENSG00000153234	ENSG00000140379
FLI1	SLC15A3	132.05114226662801	1	ENSG00000153234	ENSG00000153094
FLI1	MDK	1123.5639771164599	1	ENSG00000153234	ENSG00000121380
FLI1	CCL20	2553.6235836870701	1	ENSG00000153234	ENSG00000172724
FLI1	CD48	384.49184307471899	1	ENSG00000153234	ENSG00000120217
FLI1	CXCL6	407.63021565931399	1	ENSG00000153234	ENSG00000172817
FLI1	LY6E	-274.95771521176601	1	ENSG00000153234	ENSG00000104814
FLI1	MB21D1	58.420962857176598	1	ENSG00000153234	ENSG00000165030
FLI1	PLK3	-158.31180991035501	1	ENSG00000153234	ENSG00000168297
FLI1	PTMA	-95.805968274594207	1	ENSG00000153234	ENSG00000073849
POU4F1	ESRRB	504.91455044205003	1	ENSG00000174963	ENSG00000221869
TCF7L1	TMEM140	887.39351347917409	1	ENSG00000185022	ENSG00000136634
TCF7L1	ICOS	1517.37819058931	1	ENSG00000185022	ENSG00000110079
NR4A2	PLEKHA4	-490.96770440725999	1	ENSG00000064835	ENSG00000116194
NR4A2	DNASE1L2	-367.462219949104	1	ENSG00000064835	ENSG00000117115
NR4A2	GPX2	215.62831860148299	1	ENSG00000064835	ENSG00000125826
NR4A2	NR2F2	91.475849158101497	1	ENSG00000064835	ENSG00000168003
ERG	NR1H4	486.49599256161599	1	ENSG00000177426	ENSG00000278540
ETS2	NDC80	714.98072358510103	1	ENSG00000073282	ENSG00000162924
ETS2	DHX58	-290.25302537768101	1	ENSG00000073282	ENSG00000186318
ETS2	ENO2	177.00794829919499	1	ENSG00000073282	ENSG00000139618
ETS2	NR4A3	408.46372677412103	1	ENSG00000073282	ENSG00000124762
ETS2	IFIT2	442.366297604024	1	ENSG00000073282	ENSG00000003402
ETS2	TRPC1	616.02977643092402	1	ENSG00000073282	ENSG00000126709
ETS2	COMMD3	440.70549190748301	1	ENSG00000073282	ENSG00000164136
ETS2	NR3C2	-517.39918166932398	1	ENSG00000073282	ENSG00000145839
ETS2	SERPINB9	1261.4746082047197	1	ENSG00000073282	ENSG00000141682
ETS2	PRL	200.85277484161	1	ENSG00000073282	ENSG00000240065
CREB3L1	GCLC	911.01052475517588	1	ENSG00000104856	ENSG00000171855
CREB3L1	RARB	206.78798128735198	1	ENSG00000104856	ENSG00000100906
CREB3L1	GBP1	458.10635291255898	1	ENSG00000104856	ENSG00000101017
CREB3L1	MYB	258.582340665365	1	ENSG00000104856	ENSG00000121594
CREB3L1	NR2C1	322.22813749082701	1	ENSG00000104856	ENSG00000166527
CREB3L1	TNFSF10	42.965376997384098	1	ENSG00000104856	ENSG00000107175
CREB3L1	TNFAIP6	311.04371102763804	1	ENSG00000104856	ENSG00000163739
CREB3L1	SH3BGRL	410.54240341337697	1	ENSG00000104856	ENSG00000182197
CREB3L1	SCARB2	68.497625517444291	1	ENSG00000104856	ENSG00000188290
CREB3L1	MMP3	1238.2666628612501	1	ENSG00000104856	ENSG00000115008
CREB3L1	PTS	87.953752597682495	1	ENSG00000104856	ENSG00000197272
CREB3L1	CCL28	293.55348283057901	1	ENSG00000104856	ENSG00000122641
CREB3L1	F11R	1619.07307767865	1	ENSG00000104856	ENSG00000226979
CREB3L1	SERPINB9	612.99871911446405	1	ENSG00000104856	ENSG00000141682
CREB3L1	ABLIM3	246.848364815043	1	ENSG00000104856	ENSG00000196396
CREB3L1	IFNL1	331.71428514793303	1	ENSG00000104856	ENSG00000197249
CREB3L1	KRT3	326.67483229698104	1	ENSG00000104856	ENSG00000112096
CREB3L1	PLA2G2A	136.294983802844	1	ENSG00000104856	ENSG00000172345
CREB3L1	S100A6	236.62431924239701	1	ENSG00000104856	ENSG00000127666
CREB3L1	TGM2	703.99654968455593	1	ENSG00000104856	ENSG00000232810
CREB3L1	MAFB	673.39643380380505	1	ENSG00000104856	ENSG00000118503
CREB3L1	HLA-C	653.40165259391995	1	ENSG00000104856	ENSG00000181634
CREB3L1	HLA-E	400.84886818792603	1	ENSG00000104856	ENSG00000145901
CREB3L1	MT1H	719.454278767505	1	ENSG00000104856	ENSG00000056558
USF1	IRF8	-123.14946389456999	1	ENSG00000164299	ENSG00000205581
USF1	HK2	1095.38508325517	1	ENSG00000164299	ENSG00000227507
HOXB13	CD38	860.47393207688503	1	ENSG00000143390	ENSG00000277089
HOXB13	RAB27A	-763.50196165058196	1	ENSG00000143390	ENSG00000137265
HOXB13	IFIT2	-563.47886986901403	1	ENSG00000143390	ENSG00000003402
HOXB13	IRF5	516.85148771829404	1	ENSG00000143390	ENSG00000106991
HOXB13	ASS1	-153.141099511958	1	ENSG00000143390	ENSG00000139083
HOXB13	GBP5	1301.2689930158399	1	ENSG00000143390	ENSG00000172037
HOXB13	C9orf91	39.4451124269779	1	ENSG00000143390	ENSG00000100600
HOXB13	PRL	-120.939351149492	1	ENSG00000143390	ENSG00000240065
HOXB13	MYOZ1	-139.17266177773399	1	ENSG00000143390	ENSG00000197747
HOXB13	PRF1	-304.86423552307599	1	ENSG00000143390	ENSG00000130066
NR2F6	PPARD	-211.663275284962	1	ENSG00000204595	ENSG00000165507
NR2F6	CXCL6	-470.51574448159005	1	ENSG00000204595	ENSG00000172817
NR2F6	RBCK1	77.48482257051991	1	ENSG00000204595	ENSG00000188641
NR2F6	ADAM19	-121.72639173944401	1	ENSG00000204595	ENSG00000099860
NR2F6	PTMA	418.82823520879504	1	ENSG00000204595	ENSG00000073849
AIRE	CCL17	-334.79508864366699	1	ENSG00000124664	ENSG00000163485
TAL1	RGS1	-543.36571138889201	1	ENSG00000158773	ENSG00000198963
TAL1	TNIP1	-127.50248783386499	1	ENSG00000158773	ENSG00000142089
GMEB1	CX3CL1	120.491729213216	1	ENSG00000068305	ENSG00000258626
GMEB1	NR5A2	-365.07943703663102	1	ENSG00000068305	ENSG00000177575
GMEB1	GBP3	-48.867982369380705	1	ENSG00000068305	ENSG00000160654
GMEB1	PLCD1	-361.234216130584	1	ENSG00000068305	ENSG00000066336
NFIA	GADD45B	130.68480148129498	1	ENSG00000101412	ENSG00000160113
NFIA	ENG	-98.010101631985592	1	ENSG00000101412	ENSG00000081181
NFIA	SCNN1A	89.219757424412009	1	ENSG00000101412	ENSG00000168283
NFIA	GNRH2	146.005425287272	1	ENSG00000101412	ENSG00000167968
NFIA	SECTM1	-50.465517959531603	1	ENSG00000101412	ENSG00000176387
NFIA	GRM2	268.75047230279301	1	ENSG00000101412	ENSG00000136997
NFIA	MYOZ1	-93.616299670049301	1	ENSG00000101412	ENSG00000197747
NFIA	MARCKS	22.306513694115399	1	ENSG00000101412	ENSG00000100811
ATF3	CCDC109B	745.31973551147701	1	ENSG00000019549	ENSG00000179750
ATF3	IRF4	955.072046574404	1	ENSG00000019549	ENSG00000137198
ATF3	PDE7A	-134.23219256537399	1	ENSG00000019549	ENSG00000141510
ATF3	LTB	273.39795012161699	1	ENSG00000019549	ENSG00000122691
EN1	IL17RB	-30.107190625209604	1	ENSG00000102554	ENSG00000204231
EN1	ARFRP1	-502.85389577247599	1	ENSG00000102554	ENSG00000150967
EN1	BMP4	325.76070949270598	1	ENSG00000102554	ENSG00000215301
EN1	GNRH2	-282.90140501796401	1	ENSG00000102554	ENSG00000167968
EN1	CCNA1	158.64261254608701	1	ENSG00000102554	ENSG00000096060
EN1	ADAMDEC1	-683.93595197986508	1	ENSG00000102554	ENSG00000070404
EN1	CYP7B1	-7.4931671756384413	1	ENSG00000102554	ENSG00000107317
EN1	TGM2	363.31561383720901	1	ENSG00000102554	ENSG00000232810
MSX1	TREM1	353.64907621486299	1	ENSG00000125285	ENSG00000138061
MSX1	SPSB1	-754.2696450577879	1	ENSG00000125285	ENSG00000185686
FEV	NOX1	772.40784296027005	1	ENSG00000198911	ENSG00000110921
FEV	TYMP	293.89213387046902	1	ENSG00000198911	ENSG00000173762
FEV	AQP9	864.27442322720799	1	ENSG00000198911	ENSG00000274286
FEV	ESRRB	740.57888494151393	1	ENSG00000198911	ENSG00000221869
FEV	IFI27	-103.95995412684601	1	ENSG00000198911	ENSG00000093000
FEV	NPAS2	129.90457871362801	1	ENSG00000198911	ENSG00000173846
FEV	UPP1	818.55474402830509	1	ENSG00000198911	ENSG00000106366
FEV	IFI30	-151.98061714382899	1	ENSG00000198911	ENSG00000112343
EOMES	BCL3	-282.10061773919801	1	ENSG00000198914	ENSG00000168310
EOMES	CDK6	-1252.3416691534198	1	ENSG00000198914	ENSG00000152766
EOMES	SLC15A3	-60.193571960585793	1	ENSG00000198914	ENSG00000153094
EOMES	ENO2	-198.29725088436797	1	ENSG00000198914	ENSG00000139618
EOMES	MYB	-774.02563182650101	1	ENSG00000198914	ENSG00000121594
EOMES	NR4A3	-76.069512665093796	1	ENSG00000198914	ENSG00000124762
EOMES	RBCK1	177.01091274954399	1	ENSG00000198914	ENSG00000188641
EOMES	LBP	479.73821789212303	1	ENSG00000198914	ENSG00000116016
EOMES	LGALS3	-93.503279059558082	1	ENSG00000198914	ENSG00000026103
EOMES	MYC	-456.23586574751999	1	ENSG00000198914	ENSG00000164949
EOMES	PNRC1	250.20051872556198	1	ENSG00000198914	ENSG00000027697
EOMES	BMI1	-896.17970000609898	1	ENSG00000198914	ENSG00000104213
EOMES	IFITM2	209.368336321165	1	ENSG00000198914	ENSG00000155380
EOMES	DDX3X	-244.80360534142602	1	ENSG00000198914	ENSG00000258659
KLF15	GCA	1052.0170002341499	1	ENSG00000082641	ENSG00000274736
ZNF589	DUSP1	-130.00754670909402	1	ENSG00000230797	ENSG00000133048
ZNF589	UBE2L6	-61.769164419893208	1	ENSG00000230797	ENSG00000138795
ZNF589	C10orf10	-225.65941503682799	1	ENSG00000230797	ENSG00000124785
EBF1	ALOX5	-323.91726914472599	1	ENSG00000163666	ENSG00000145284
TLX3	SPI1	-185.38227652274298	1	ENSG00000101076	ENSG00000166888
TLX3	NUP50	81.790183628762705	1	ENSG00000101076	ENSG00000177463
TLX3	AMH	265.69533770985902	1	ENSG00000101076	ENSG00000108839
TLX3	BCL2L14	-246.36626033001599	1	ENSG00000101076	ENSG00000110090
TLX3	TICAM1	-322.77485765542599	1	ENSG00000101076	ENSG00000103966
TLX3	OASL	-346.284028018085	1	ENSG00000101076	ENSG00000143641
TLX3	ESR2	-378.65635828569606	1	ENSG00000101076	ENSG00000159399
TLX3	CLEC4D	-666.13245493091802	1	ENSG00000101076	ENSG00000060491
TLX3	P2RY6	147.98641290599599	1	ENSG00000101076	ENSG00000057657
TLX3	IFNB1	-363.28513831618204	1	ENSG00000101076	ENSG00000163932
TLX3	PTEN	-432.18660541770896	1	ENSG00000101076	ENSG00000105287
TLX3	TNF	-96.443867432393404	1	ENSG00000101076	ENSG00000025708
PKNOX2	OAS2	170.79100905964398	1	ENSG00000071564	ENSG00000125845
PKNOX2	AKT3	-711.31153648086104	1	ENSG00000071564	ENSG00000090659
PKNOX2	BST2	475.46406208118105	1	ENSG00000071564	ENSG00000141736
CDX2	CDKN1A	735.326614551886	1	ENSG00000136997	ENSG00000111012
OTX2	IFI16	71.081319497841307	1	ENSG00000057657	ENSG00000149968
DRGX	TFPI2	-573.89418666747702	1	ENSG00000174282	ENSG00000124701
DRGX	THBS1	-387.90968013308799	1	ENSG00000174282	ENSG00000176153
GFI1B	PTHLH	-478.24671842713201	1	ENSG00000010030	ENSG00000132170
GFI1B	IL10	364.60321004927903	1	ENSG00000010030	ENSG00000001084
GFI1B	MMP1	346.83510932158498	1	ENSG00000010030	ENSG00000105967
GFI1B	PIM3	469.39473959500799	0	ENSG00000010030	ENSG00000137462
ZNF202	PSME1	373.41506825091301	1	ENSG00000185630	ENSG00000164749
ZNF202	FKBP5	401.73234561363802	1	ENSG00000185630	ENSG00000175745
ZNF202	PLA2G4C	120.756348218341	1	ENSG00000185630	ENSG00000154188
ZNF202	NFKBIE	184.833145568742	1	ENSG00000185630	ENSG00000111537
ZNF202	PPARA	95.934915562541079	1	ENSG00000185630	ENSG00000166118
ZNF143	CCDC109B	627.76141036947695	1	ENSG00000170581	ENSG00000179750
ZNF143	HGF	685.65268099056902	1	ENSG00000170581	ENSG00000121858
ZNF143	TNC	537.62769598129501	1	ENSG00000170581	ENSG00000115415
ZNF143	TNFRSF9	189.775322498484	1	ENSG00000170581	ENSG00000213928
ZNF143	SREBF1	568.40188163408402	1	ENSG00000170581	ENSG00000185507
ZNF143	NFKB2	32.953401810069302	1	ENSG00000170581	ENSG00000183735
ZNF143	KCNN2	243.88517824410999	1	ENSG00000170581	ENSG00000164430
ZNF143	TIMP1	320.32184740800398	1	ENSG00000170581	ENSG00000160710
ZNF143	CAV1	315.10512070993695	1	ENSG00000170581	ENSG00000100342
ZNF143	CCL2	152.64328778407301	1	ENSG00000170581	ENSG00000166710
ZNF143	ALOX12	182.44014893855598	1	ENSG00000170581	ENSG00000107262
ZNF143	NFKB1	536.78306858417193	1	ENSG00000170581	ENSG00000168062
ZNF143	ST8SIA1	520.25596329126506	1	ENSG00000170581	ENSG00000130303
ZNF143	BTN3A3	442.44379812402804	1	ENSG00000170581	ENSG00000111801
ZNF143	CCND3	625.95014465373106	1	ENSG00000170581	ENSG00000157693
ZNF143	IGFBP2	224.65657923410402	1	ENSG00000170581	ENSG00000133101
ZNF143	CD274	247.13368164600899	1	ENSG00000170581	ENSG00000086065
ZNF143	IL1B	577.68089946835903	1	ENSG00000170581	ENSG00000108771
ZNF143	BMP2	216.38136560955502	1	ENSG00000170581	ENSG00000163840
ZNF143	TICAM1	199.32542149478198	1	ENSG00000170581	ENSG00000103966
ZNF143	IDO1	30.0673736951201	1	ENSG00000170581	ENSG00000158769
ZNF143	GCH1	173.19073791512002	1	ENSG00000170581	ENSG00000112773
ZNF143	PPARG	161.308103081551	1	ENSG00000170581	ENSG00000116663
ZNF143	SP110	346.19027974464899	1	ENSG00000170581	ENSG00000117226
ZNF143	ABCG5	425.48606429557401	1	ENSG00000170581	ENSG00000172432
ZNF143	WARS	137.35430194655299	1	ENSG00000170581	ENSG00000234745
ZNF143	BCL2A1	211.67585598270801	1	ENSG00000170581	ENSG00000204525
ZNF143	PMM2	431.26338665090202	1	ENSG00000170581	ENSG00000204642
ZNF143	ERBB2	648.843894150236	1	ENSG00000170581	ENSG00000196684
ZNF143	ZNF385B	787.14115527144804	1	ENSG00000170581	ENSG00000068079
ZNF143	NR1I2	926.59992607328797	1	ENSG00000170581	ENSG00000137959
ZNF143	ATP10D	483.95094274129798	1	ENSG00000170581	ENSG00000185745
ZNF143	SCD5	600.81196763142896	1	ENSG00000170581	ENSG00000119922
